Date,Mean SST,Climatology,Anomaly
15-Jul-86,29.60092602,29.38083014,0.22009588
15-Aug-86,29.00779667,29.82434887,-0.816552206
15-Sep-86,28.88722382,29.30995175,-0.422727934
15-Oct-86,28.22495842,27.86567495,0.359283469
15-Nov-86,26.72146034,25.35248289,1.368977454
15-Dec-86,24.89479923,23.70224715,1.192552087
15-Jan-87,23.27508869,22.32720833,0.947880363
15-Feb-87,22.52138672,22.15369552,0.367691199
15-Mar-87,23.08037987,22.99648617,0.083893702
15-Apr-87,23.70249386,24.6489083,-0.946414439
15-May-87,26.24595795,26.6113324,-0.365374454
15-Jun-87,28.13402309,28.3851236,-0.251100503
15-Jul-87,29.47986126,29.38083014,0.099031121
15-Aug-87,29.78698883,29.82434887,-0.037360044
15-Sep-87,29.62062473,29.30995175,0.310672983
15-Oct-87,26.43302402,27.86567495,-1.432650926
15-Nov-87,24.93132706,25.35248289,-0.421155831
15-Dec-87,23.99786415,23.70224715,0.295617005
15-Jan-88,22.56163921,22.32720833,0.234430885
15-Feb-88,22.38937283,22.15369552,0.235677306
14-Mar-88,21.77089653,22.99648617,-1.225589636
14-Apr-88,23.92009258,24.6489083,-0.728815715
14-May-88,25.53363762,26.6113324,-1.077694782
14-Jun-88,27.64025803,28.3851236,-0.744865571
14-Jul-88,28.90586071,29.38083014,-0.474969428
14-Aug-88,29.24986248,29.82434887,-0.574486395
14-Sep-88,28.69459152,29.30995175,-0.615360227
14-Oct-88,27.51660404,27.86567495,-0.349070909
14-Nov-88,26.02235966,25.35248289,0.669876769
14-Dec-88,23.468186,23.70224715,-0.234061149
15-Jan-89,22.9416069,22.32720833,0.614398575
15-Feb-89,22.82649441,22.15369552,0.672798888
15-Mar-89,22.79163857,22.99648617,-0.204847601
15-Apr-89,25.17339211,24.6489083,0.524483808
15-May-89,27.06366901,26.6113324,0.452336613
15-Jun-89,27.85539227,28.3851236,-0.529731332
15-Jul-89,29.22402325,29.38083014,-0.156806891
15-Aug-89,29.55744209,29.82434887,-0.266906782
15-Sep-89,29.70615635,29.30995175,0.3962046
15-Oct-89,28.05002289,27.86567495,0.184347937
15-Nov-89,25.85675831,25.35248289,0.50427542
15-Dec-89,23.41438026,23.70224715,-0.287866881
15-Jan-90,22.27347755,22.32720833,-0.053730774
15-Feb-90,23.24635277,22.15369552,1.092657248
15-Mar-90,23.4346384,22.99648617,0.438152239
15-Apr-90,24.73279266,24.6489083,0.083884366
15-May-90,26.56337929,26.6113324,-0.047953113
15-Jun-90,28.45009117,28.3851236,0.064967574
15-Jul-90,29.26966763,29.38083014,-0.111162513
15-Aug-90,29.64889431,29.82434887,-0.175454565
15-Sep-90,29.51568928,29.30995175,0.205737528
15-Oct-90,27.68221741,27.86567495,-0.183457544
15-Nov-90,24.89952602,25.35248289,-0.452956864
15-Dec-90,23.72792778,23.70224715,0.025680635
15-Jan-91,23.46354218,22.32720833,1.136333847
15-Feb-91,23.35670891,22.15369552,1.203013388
15-Mar-91,23.42647781,22.99648617,0.429991648
15-Apr-91,25.36222553,24.6489083,0.713317235
15-May-91,27.08654137,26.6113324,0.475208966
15-Jun-91,28.67525864,28.3851236,0.290135039
15-Jul-91,29.63408871,29.38083014,0.253258569
15-Aug-91,30.11621532,29.82434887,0.29186645
15-Sep-91,29.3226902,29.30995175,0.012738451
15-Oct-91,27.90499039,27.86567495,0.039315436
15-Nov-91,25.14219322,25.35248289,-0.210289666
15-Dec-91,23.59405861,23.70224715,-0.108188537
15-Jan-92,22.20454216,22.32720833,-0.122666168
15-Feb-92,22.46123543,22.15369552,0.307539908
14-Mar-92,23.12870274,22.99648617,0.13221657
14-Apr-92,24.02202587,24.6489083,-0.626882426
14-May-92,25.3248312,26.6113324,-1.286501201
14-Jun-92,28.12485886,28.3851236,-0.260264741
14-Jul-92,28.82473354,29.38083014,-0.556096595
14-Aug-92,29.28163719,29.82434887,-0.542711683
14-Sep-92,29.02179012,29.30995175,-0.288161627
14-Oct-92,27.41334534,27.86567495,-0.452329614
14-Nov-92,25.64062538,25.35248289,0.288142493
14-Dec-92,23.67615337,23.70224715,-0.026093772
15-Jan-93,23.86067104,22.32720833,1.533462715
15-Feb-93,22.15749493,22.15369552,0.003799407
15-Mar-93,21.91883163,22.99648617,-1.077654531
15-Apr-93,23.13122654,24.6489083,-1.517681758
15-May-93,25.04563808,26.6113324,-1.565694316
15-Jun-93,27.60325909,28.3851236,-0.781864511
15-Jul-93,29.70634537,29.38083014,0.325515229
15-Aug-93,29.80695782,29.82434887,-0.017391058
15-Sep-93,29.31919098,29.30995175,0.009239229
15-Oct-93,28.00070095,27.86567495,0.135026
15-Nov-93,25.92695904,25.35248289,0.574476149
15-Dec-93,23.35825138,23.70224715,-0.343995765
15-Jan-94,22.13928375,22.32720833,-0.187924576
15-Feb-94,22.84310131,22.15369552,0.689405791
15-Mar-94,23.72999287,22.99648617,0.733506701
15-Apr-94,25.27992783,24.6489083,0.631019529
15-May-94,27.23637753,26.6113324,0.625045125
15-Jun-94,28.3844244,28.3851236,-0.000699197
15-Jul-94,28.93015347,29.38083014,-0.450676673
15-Aug-94,29.30244274,29.82434887,-0.521906133
15-Sep-94,29.12225819,29.30995175,-0.187693563
15-Oct-94,27.89715309,27.86567495,0.031478141
15-Nov-94,26.29992485,25.35248289,0.947441962
15-Dec-94,24.93637848,23.70224715,1.234131333
15-Jan-95,22.2807354,22.32720833,-0.046472931
15-Feb-95,21.34592266,22.15369552,-0.807772859
15-Mar-95,23.02167168,22.99648617,0.025185511
15-Apr-95,25.3816267,24.6489083,0.732718404
15-May-95,27.87399139,26.6113324,1.262658993
15-Jun-95,28.12155628,28.3851236,-0.263567315
15-Jul-95,29.19895821,29.38083014,-0.181871932
15-Aug-95,29.13776569,29.82434887,-0.686583181
15-Sep-95,29.45352516,29.30995175,0.143573412
15-Oct-95,28.31331253,27.86567495,0.44763758
15-Nov-95,25.73865929,25.35248289,0.386176398
15-Dec-95,23.55418701,23.70224715,-0.148060134
15-Jan-96,22.10412273,22.32720833,-0.223085594
15-Feb-96,21.5965807,22.15369552,-0.557114824
14-Mar-96,22.06986485,22.99648617,-0.926621321
14-Apr-96,24.21512527,24.6489083,-0.433783023
14-May-96,26.53727989,26.6113324,-0.074052509
14-Jun-96,28.6035923,28.3851236,0.218468703
14-Jul-96,29.21318378,29.38083014,-0.167646354
14-Aug-96,29.10718365,29.82434887,-0.717165228
14-Sep-96,29.36749058,29.30995175,0.057538828
14-Oct-96,27.11050682,27.86567495,-0.75516813
14-Nov-96,25.17995892,25.35248289,-0.172523973
14-Dec-96,23.44099369,23.70224715,-0.261253455
15-Jan-97,22.86031532,22.32720833,0.533106995
15-Feb-97,23.46838589,22.15369552,1.314690367
15-Mar-97,24.83979912,22.99648617,1.843312952
15-Apr-97,25.09539242,24.6489083,0.446484121
15-May-97,27.18766785,26.6113324,0.576335446
15-Jun-97,27.80389118,28.3851236,-0.581232415
15-Jul-97,30.00918427,29.38083014,0.628354127
15-Aug-97,30.68718357,29.82434887,0.862834696
15-Sep-97,28.94252434,29.30995175,-0.367427412
15-Oct-97,27.35544376,27.86567495,-0.510231187
15-Nov-97,25.18489227,25.35248289,-0.167590615
15-Dec-97,23.66689568,23.70224715,-0.03535147
15-Jan-98,22.64812069,22.32720833,0.320912361
15-Feb-98,21.53542194,22.15369552,-0.618273576
15-Mar-98,22.31283112,22.99648617,-0.68365505
15-Apr-98,24.31532745,24.6489083,-0.333580844
15-May-98,26.6798954,26.6113324,0.068563
15-Jun-98,29.17815838,28.3851236,0.793034781
15-Jul-98,29.94182911,29.38083014,0.560998971
15-Aug-98,30.60482807,29.82434887,0.780479197
15-Sep-98,29.54509087,29.30995175,0.235139117
15-Oct-98,28.09921684,27.86567495,0.233541892
15-Nov-98,25.41432571,25.35248289,0.061842826
15-Dec-98,24.55460606,23.70224715,0.852358911
15-Jan-99,23.03544521,22.32720833,0.708236885
15-Feb-99,23.365172,22.15369552,1.211476485
15-Mar-99,22.65554199,22.99648617,-0.340944174
15-Apr-99,25.4194931,24.6489083,0.770584806
15-May-99,27.26753941,26.6113324,0.656207005
15-Jun-99,28.51049023,28.3851236,0.125366629
15-Jul-99,29.27827911,29.38083014,-0.102551024
15-Aug-99,30.3366663,29.82434887,0.512317423
15-Sep-99,29.91002388,29.30995175,0.60007213
15-Oct-99,27.86653843,27.86567495,0.000863479
15-Nov-99,24.66002617,25.35248289,-0.69245672
15-Dec-99,23.74363747,23.70224715,0.041390321
15-Jan-00,22.56886406,22.32720833,0.241655731
15-Feb-00,21.78389053,22.15369552,-0.369804986
14-Mar-00,23.99392834,22.99648617,0.997442171
14-Apr-00,24.90339222,24.6489083,0.254483922
14-May-00,26.72792778,26.6113324,0.11659538
14-Jun-00,28.64289093,28.3851236,0.257767333
14-Jul-00,29.9147644,29.38083014,0.533934266
14-Aug-00,29.74115391,29.82434887,-0.083194967
14-Sep-00,29.64805603,29.30995175,0.338104281
14-Oct-00,27.84112148,27.86567495,-0.024553468
14-Nov-00,25.43625717,25.35248289,0.083774283
14-Dec-00,23.88515301,23.70224715,0.182905862
15-Jan-01,21.80531521,22.32720833,-0.52189312
15-Feb-01,22.56792259,22.15369552,0.414227072
15-Mar-01,23.27273655,22.99648617,0.276250384
15-Apr-01,24.59826031,24.6489083,-0.05064799
15-May-01,25.50012131,26.6113324,-1.111211093
15-Jun-01,28.68739185,28.3851236,0.302268256
15-Jul-01,29.10799141,29.38083014,-0.272838729
15-Aug-01,29.39676456,29.82434887,-0.42758431
15-Sep-01,28.89045887,29.30995175,-0.41949288
15-Oct-01,27.26579685,27.86567495,-0.599878099
15-Nov-01,24.49232731,25.35248289,-0.86015558
15-Dec-01,24.17370358,23.70224715,0.47145643
15-Jan-02,22.54338036,22.32720833,0.216172028
15-Feb-02,22.96349316,22.15369552,0.809797637
15-Mar-02,23.5047348,22.99648617,0.508248636
15-Apr-02,25.97402554,24.6489083,1.325117238
15-May-02,27.082444,26.6113324,0.4711116
15-Jun-02,28.13622532,28.3851236,-0.248898278
15-Jul-02,29.12060375,29.38083014,-0.260226386
15-Aug-02,29.93453808,29.82434887,0.110189204
15-Sep-02,28.90705681,29.30995175,-0.402894941
15-Oct-02,28.52047539,27.86567495,0.654800437
15-Nov-02,26.45175819,25.35248289,1.099275306
15-Dec-02,23.54434719,23.70224715,-0.157899955
15-Jan-03,21.7025423,22.32720833,-0.624666023
15-Feb-03,21.6890646,22.15369552,-0.464630922
15-Mar-03,25.11557274,22.99648617,2.119086573
15-Apr-03,24.52796001,24.6489083,-0.120948283
15-May-03,27.45508785,26.6113324,0.843755452
15-Jun-03,28.83905811,28.3851236,0.453934516
15-Jul-03,29.05740948,29.38083014,-0.323420661
15-Aug-03,29.94363422,29.82434887,0.119285349
15-Sep-03,29.50692463,29.30995175,0.19697288
15-Oct-03,28.61602268,27.86567495,0.750347731
15-Nov-03,25.87502422,25.35248289,0.522541335
15-Dec-03,22.7333807,23.70224715,-0.968866446
15-Jan-04,22.02531624,22.32720833,-0.30189209
15-Feb-04,22.56944294,22.15369552,0.41574742
14-Mar-04,22.83402557,22.99648617,-0.162460592
14-Apr-04,23.62242622,24.6489083,-1.026482073
14-May-04,25.91102314,26.6113324,-0.700309261
14-Jun-04,28.90952435,28.3851236,0.524400748
14-Jul-04,29.25644226,29.38083014,-0.124387877
14-Aug-04,29.85382996,29.82434887,0.029481081
14-Sep-04,29.12655716,29.30995175,-0.18339459
14-Oct-04,27.88760509,27.86567495,0.021930144
14-Nov-04,25.73595943,25.35248289,0.383476546
14-Dec-04,23.90889626,23.70224715,0.20664911
15-Jan-05,22.11315327,22.32720833,-0.214055061
15-Feb-05,21.39345875,22.15369552,-0.760236772
15-Mar-05,22.67357407,22.99648617,-0.3229121
15-Apr-05,24.05755997,24.6489083,-0.59134833
15-May-05,26.06641102,26.6113324,-0.544921382
15-Jun-05,28.0578577,28.3851236,-0.327265893
15-Jul-05,29.16605644,29.38083014,-0.214773696
15-Aug-05,30.15170059,29.82434887,0.327351717
15-Sep-05,28.66772423,29.30995175,-0.642227522
15-Oct-05,27.75941181,27.86567495,-0.106263139
15-Nov-05,24.95672607,25.35248289,-0.395756814
15-Dec-05,23.36115475,23.70224715,-0.341092399
15-Jan-06,21.92444553,22.32720833,-0.402762794
15-Feb-06,21.4091732,22.15369552,-0.744522317
15-Mar-06,23.00199318,22.99648617,0.005507014
15-Apr-06,25.14312668,24.6489083,0.494218381
15-May-06,26.88495865,26.6113324,0.273626248
15-Jun-06,28.36765728,28.3851236,-0.017466317
15-Jul-06,28.79905529,29.38083014,-0.581774848
15-Aug-06,29.89963531,29.82434887,0.07528644
15-Sep-06,29.9848259,29.30995175,0.674874148
15-Oct-06,28.40695667,27.86567495,0.541281722
15-Nov-06,25.66399288,25.35248289,0.311509993
15-Dec-06,24.02034798,23.70224715,0.318100831
15-Jan-07,23.7200573,22.32720833,1.392848969
15-Feb-07,21.84924564,22.15369552,-0.304449876
15-Mar-07,22.9957674,22.99648617,-0.000718763
15-Apr-07,24.38759251,24.6489083,-0.261315791
15-May-07,26.45334759,26.6113324,-0.157984813
15-Jun-07,28.23992558,28.3851236,-0.145198022
15-Jul-07,30.04344254,29.38083014,0.662612397
15-Aug-07,30.11153908,29.82434887,0.287190203
15-Sep-07,29.93479099,29.30995175,0.624839243
15-Oct-07,28.35102348,27.86567495,0.485348533
15-Nov-07,25.13939152,25.35248289,-0.213091371
15-Dec-07,24.35312099,23.70224715,0.650873849
15-Jan-08,22.08483276,22.32720833,-0.242375565
15-Feb-08,23.29513321,22.15369552,1.141437689
14-Mar-08,22.81070404,22.99648617,-0.185782125
14-Apr-08,24.85912704,24.6489083,0.210218747
14-May-08,26.6884758,26.6113324,0.077143399
14-Jun-08,28.55509071,28.3851236,0.169967116
14-Jul-08,29.19754047,29.38083014,-0.183289664
14-Aug-08,29.89802094,29.82434887,0.07367206
14-Sep-08,28.91189079,29.30995175,-0.398060957
14-Oct-08,27.55121727,27.86567495,-0.314457681
14-Nov-08,23.40132542,25.35248289,-1.951157472
14-Dec-08,22.07012196,23.70224715,-1.63212519
15-Jan-09,21.36734924,22.32720833,-0.959859085
15-Feb-09,19.6298172,22.15369552,-2.52387832
15-Mar-09,21.84679928,22.99648617,-1.149686888
15-Apr-09,24.76989136,24.6489083,0.12098306
15-May-09,26.52866955,26.6113324,-0.082662853
15-Jun-09,28.70179024,28.3851236,0.31666664
15-Jul-09,29.88240986,29.38083014,0.501579721
15-Aug-09,30.08850708,29.82434887,0.264158205
15-Sep-09,30.02839012,29.30995175,0.718438372
15-Oct-09,28.87486267,27.86567495,1.00918772
15-Nov-09,26.02345772,25.35248289,0.67097483
15-Dec-09,24.06631451,23.70224715,0.364067361
15-Jan-10,19.99834881,22.32720833,-2.32885952
15-Feb-10,20.00342369,22.15369552,-2.150271829
15-Mar-10,19.64828587,22.99648617,-3.3482003
15-Apr-10,23.21209278,24.6489083,-1.436815516
15-May-10,26.92453995,26.6113324,0.313207547
15-Jun-10,29.38642273,28.3851236,1.001299132
15-Jul-10,29.55134583,29.38083014,0.170515687
15-Aug-10,30.21766796,29.82434887,0.393319086
15-Sep-10,29.53402424,29.30995175,0.224072489
15-Oct-10,27.31192703,27.86567495,-0.553747918
15-Nov-10,24.91122608,25.35248289,-0.441256807
15-Dec-10,20.30863914,23.70224715,-3.393608001
15-Jan-11,19.44496212,22.32720833,-2.882246208
15-Feb-11,20.2061018,22.15369552,-1.947593721
15-Mar-11,22.50147705,22.99648617,-0.495009115
15-Apr-11,25.73789253,24.6489083,1.088984235
15-May-11,27.48118382,26.6113324,0.869851414
15-Jun-11,28.47265778,28.3851236,0.087534179
15-Jul-11,29.76644249,29.38083014,0.385612352
15-Aug-11,30.62815018,29.82434887,0.803801302
15-Sep-11,29.82248955,29.30995175,0.512537798
15-Oct-11,27.46682949,27.86567495,-0.39884546
15-Nov-11,24.74479237,25.35248289,-0.607690522
15-Dec-11,23.30918674,23.70224715,-0.393060401
15-Jan-12,21.6396059,22.32720833,-0.687602425
15-Feb-12,22.85302811,22.15369552,0.699332587
14-Mar-12,24.03715343,22.99648617,1.040667269
14-Apr-12,25.16875782,24.6489083,0.519849523
14-May-12,27.01886368,26.6113324,0.407531277
14-Jun-12,28.27735825,28.3851236,-0.107765351
14-Jul-12,28.80792522,29.38083014,-0.572904914
14-Aug-12,29.9011198,29.82434887,0.07677093
14-Sep-12,29.06092491,29.30995175,-0.249026838
14-Oct-12,27.98015289,27.86567495,0.114477942
14-Nov-12,23.71932678,25.35248289,-1.633156106
14-Dec-12,23.37138004,23.70224715,-0.330867102
15-Jan-13,23.03121834,22.32720833,0.70401001
15-Feb-13,22.63427906,22.15369552,0.480583541
15-Mar-13,21.97141228,22.99648617,-1.025073889
15-Apr-13,24.6696579,24.6489083,0.020749601
15-May-13,26.2687006,26.6113324,-0.342631801
15-Jun-13,28.11865807,28.3851236,-0.266465531
15-Jul-13,28.63298988,29.38083014,-0.747840255
15-Aug-13,29.26115074,29.82434887,-0.563198133
15-Sep-13,29.04159031,29.30995175,-0.26836144
15-Oct-13,28.41886101,27.86567495,0.553186057
15-Nov-13,25.89989223,25.35248289,0.547409346
15-Dec-13,24.61128254,23.70224715,0.909035394
15-Jan-14,22.5470253,22.32720833,0.219816971
15-Feb-14,23.49792252,22.15369552,1.344226996
15-Mar-14,23.68841305,22.99648617,0.691926882
15-Apr-14,24.71179218,24.6489083,0.062883886
15-May-14,26.67121696,26.6113324,0.059884564
15-Jun-14,28.67329178,28.3851236,0.288168181
15-Jul-14,30.34702225,29.38083014,0.966192109
15-Aug-14,30.71808605,29.82434887,0.893737177
15-Sep-14,29.66112366,29.30995175,0.351171908
15-Oct-14,28.38986225,27.86567495,0.524187301
15-Nov-14,24.6281599,25.35248289,-0.724322984
15-Dec-14,22.74912262,23.70224715,-0.953124526
15-Jan-15,22.89112129,22.32720833,0.563912964
15-Feb-15,21.02474537,22.15369552,-1.128950151
15-Mar-15,24.33818626,22.99648617,1.341700098
15-Apr-15,26.4210247,24.6489083,1.772116407
15-May-15,27.64721794,26.6113324,1.035885541
15-Jun-15,29.15582371,28.3851236,0.77070011
15-Jul-15,30.3270874,29.38083014,0.946257264
15-Aug-15,30.84789295,29.82434887,1.023544077
15-Sep-15,30.23295727,29.30995175,0.923005518
15-Oct-15,28.04276543,27.86567495,0.177090476
15-Nov-15,26.93462391,25.35248289,1.582141021
15-Dec-15,25.1247015,23.70224715,1.422454354
15-Jan-16,23.52302551,22.32720833,1.195817184
15-Feb-16,21.60140781,22.15369552,-0.552287706
14-Mar-16,23.50583267,22.99648617,0.509346506
14-Apr-16,24.74575157,24.6489083,0.096843274
14-May-16,26.94229164,26.6113324,0.330959241
14-Jun-16,28.95255718,28.3851236,0.567433585
14-Jul-16,30.2642458,29.38083014,0.883415658
14-Aug-16,29.93028145,29.82434887,0.105932574
14-Sep-16,29.74079189,29.30995175,0.430840143
14-Oct-16,28.0833456,27.86567495,0.217670653
14-Nov-16,24.70462608,25.35248289,-0.647856805
14-Dec-16,24.63347492,23.70224715,0.931227777
15-Jan-17,22.76431522,22.32720833,0.437106895
15-Feb-17,22.73842373,22.15369552,0.584728209
15-Mar-17,23.17025146,22.99648617,0.173765299
15-Apr-17,24.77832584,24.6489083,0.129417547
15-May-17,27.17312031,26.6113324,0.561787907
15-Jun-17,28.77125664,28.3851236,0.38613304
